utility_name,year,month,zip_code,number_of_disconnections,disconnection_rate
Pacific Gas and Electric Company ,2019,Dec,93427,14,0.71%
Pacific Gas and Electric Company ,2019,Dec,93428,3,0.08%
Pacific Gas and Electric Company ,2019,Dec,93430,2,0.09%
Pacific Gas and Electric Company ,2019,Dec,93433,40,0.72%
Pacific Gas and Electric Company ,2019,Dec,93434,27,1.30%
Pacific Gas and Electric Company ,2019,Dec,93436,26,0.56%
Pacific Gas and Electric Company ,2019,Dec,93440,2,0.31%
Pacific Gas and Electric Company ,2019,Dec,93442,25,0.42%
Pacific Gas and Electric Company ,2019,Dec,93444,27,0.34%
Pacific Gas and Electric Company ,2019,Dec,93445,19,0.74%
Pacific Gas and Electric Company ,2019,Dec,93446,267,1.41%
Pacific Gas and Electric Company ,2019,Dec,93449,29,0.60%
Pacific Gas and Electric Company ,2019,Dec,93450,2,0.92%
Pacific Gas and Electric Company ,2019,Dec,93451,12,0.72%
Pacific Gas and Electric Company ,2019,Dec,93453,13,1.00%
Pacific Gas and Electric Company ,2019,Dec,93454,141,1.24%
Pacific Gas and Electric Company ,2019,Dec,93455,120,0.78%
Pacific Gas and Electric Company ,2019,Dec,93458,132,1.04%
Pacific Gas and Electric Company ,2019,Dec,93460,8,0.36%
Pacific Gas and Electric Company ,2019,Dec,93463,26,0.78%
Pacific Gas and Electric Company ,2019,Dec,93465,26,0.67%
Pacific Gas and Electric Company ,2019,Dec,93601,2,0.21%
Pacific Gas and Electric Company ,2019,Dec,93602,7,0.38%
Pacific Gas and Electric Company ,2019,Dec,93604,2,0.19%
Pacific Gas and Electric Company ,2019,Dec,93606,2,0.67%
Pacific Gas and Electric Company ,2019,Dec,93608,8,2.59%
Pacific Gas and Electric Company ,2019,Dec,93609,29,1.89%
Pacific Gas and Electric Company ,2019,Dec,93610,89,1.50%
Pacific Gas and Electric Company ,2019,Dec,93611,139,0.83%
Pacific Gas and Electric Company ,2019,Dec,93612,345,2.21%
Pacific Gas and Electric Company ,2019,Dec,93614,26,0.52%
Pacific Gas and Electric Company ,2019,Dec,93615,37,2.67%
Pacific Gas and Electric Company ,2019,Dec,93616,5,0.78%
Pacific Gas and Electric Company ,2019,Dec,93618,146,1.70%
Pacific Gas and Electric Company ,2019,Dec,93619,87,0.60%
Pacific Gas and Electric Company ,2019,Dec,93620,36,1.13%
Pacific Gas and Electric Company ,2019,Dec,93622,38,1.49%
Pacific Gas and Electric Company ,2019,Dec,93624,2,0.98%
Pacific Gas and Electric Company ,2019,Dec,93625,16,0.61%
Pacific Gas and Electric Company ,2019,Dec,93626,6,0.72%
Pacific Gas and Electric Company ,2019,Dec,93630,96,1.61%
Pacific Gas and Electric Company ,2019,Dec,93631,64,1.09%
Pacific Gas and Electric Company ,2019,Dec,93635,180,1.28%
Pacific Gas and Electric Company ,2019,Dec,93636,38,0.83%
Pacific Gas and Electric Company ,2019,Dec,93637,173,1.41%
Pacific Gas and Electric Company ,2019,Dec,93638,250,1.89%
Pacific Gas and Electric Company ,2019,Dec,93640,77,2.58%
Pacific Gas and Electric Company ,2019,Dec,93643,20,1.17%
Pacific Gas and Electric Company ,2019,Dec,93644,11,0.26%
Pacific Gas and Electric Company ,2019,Dec,93645,2,1.00%
Pacific Gas and Electric Company ,2019,Dec,93646,87,3.48%
Pacific Gas and Electric Company ,2019,Dec,93647,52,1.85%
Pacific Gas and Electric Company ,2019,Dec,93648,58,1.55%
Pacific Gas and Electric Company ,2019,Dec,93650,44,3.43%
Pacific Gas and Electric Company ,2019,Dec,93651,4,0.62%
Pacific Gas and Electric Company ,2019,Dec,93652,4,3.10%
Pacific Gas and Electric Company ,2019,Dec,93653,5,0.98%
Pacific Gas and Electric Company ,2019,Dec,93654,117,1.29%
Pacific Gas and Electric Company ,2019,Dec,93656,15,0.89%
Pacific Gas and Electric Company ,2019,Dec,93657,166,1.41%
Pacific Gas and Electric Company ,2019,Dec,93660,18,1.74%
Pacific Gas and Electric Company ,2019,Dec,93662,158,1.74%
Pacific Gas and Electric Company ,2019,Dec,93665,7,3.17%
Pacific Gas and Electric Company ,2019,Dec,93667,1,0.10%
Pacific Gas and Electric Company ,2019,Dec,93668,2,0.60%
Pacific Gas and Electric Company ,2019,Dec,93673,8,4.26%
Pacific Gas and Electric Company ,2019,Dec,93675,15,0.91%
Pacific Gas and Electric Company ,2019,Dec,93701,158,4.16%
Pacific Gas and Electric Company ,2019,Dec,93702,247,2.04%
Pacific Gas and Electric Company ,2019,Dec,93703,235,2.25%
Pacific Gas and Electric Company ,2019,Dec,93704,168,1.41%
Pacific Gas and Electric Company ,2019,Dec,93705,274,2.16%
Pacific Gas and Electric Company ,2019,Dec,93706,183,1.67%
Pacific Gas and Electric Company ,2019,Dec,93710,256,2.25%
Pacific Gas and Electric Company ,2019,Dec,93711,199,1.20%
Pacific Gas and Electric Company ,2019,Dec,93720,206,1.06%
Pacific Gas and Electric Company ,2019,Dec,93721,49,2.92%
Pacific Gas and Electric Company ,2019,Dec,93722,454,1.68%
Pacific Gas and Electric Company ,2019,Dec,93723,37,1.12%
Pacific Gas and Electric Company ,2019,Dec,93725,111,1.58%
Pacific Gas and Electric Company ,2019,Dec,93726,480,3.17%
Pacific Gas and Electric Company ,2019,Dec,93727,493,2.00%
Pacific Gas and Electric Company ,2019,Dec,93728,95,1.69%
Pacific Gas and Electric Company ,2019,Dec,93730,23,0.50%
Pacific Gas and Electric Company ,2019,Dec,93737,22,1.33%
Pacific Gas and Electric Company ,2019,Dec,93901,28,0.27%
Pacific Gas and Electric Company ,2019,Dec,93905,92,0.68%
Pacific Gas and Electric Company ,2019,Dec,93906,154,0.89%
Pacific Gas and Electric Company ,2019,Dec,93907,42,0.57%
Pacific Gas and Electric Company ,2019,Dec,93908,29,0.58%
Pacific Gas and Electric Company ,2019,Dec,93921,12,0.59%
Pacific Gas and Electric Company ,2019,Dec,93923,15,0.22%
Pacific Gas and Electric Company ,2019,Dec,93924,12,0.43%
Pacific Gas and Electric Company ,2019,Dec,93925,1,0.25%
Pacific Gas and Electric Company ,2019,Dec,93926,21,0.94%
Pacific Gas and Electric Company ,2019,Dec,93927,40,0.88%
Pacific Gas and Electric Company ,2019,Dec,93930,32,0.74%
Pacific Gas and Electric Company ,2019,Dec,93932,2,0.69%
Pacific Gas and Electric Company ,2019,Dec,93933,41,0.43%
Pacific Gas and Electric Company ,2019,Dec,93940,29,0.20%
Pacific Gas and Electric Company ,2019,Dec,93950,23,0.30%
Pacific Gas and Electric Company ,2019,Dec,93953,2,0.07%
Pacific Gas and Electric Company ,2019,Dec,93955,69,0.74%
Pacific Gas and Electric Company ,2019,Dec,93960,38,0.79%
Pacific Gas and Electric Company ,2019,Dec,94002,38,0.35%
Pacific Gas and Electric Company ,2019,Dec,94005,2,0.10%
Pacific Gas and Electric Company ,2019,Dec,94010,50,0.28%
Pacific Gas and Electric Company ,2019,Dec,94014,52,0.36%
Pacific Gas and Electric Company ,2019,Dec,94015,55,0.29%
Pacific Gas and Electric Company ,2019,Dec,94019,6,0.12%
Pacific Gas and Electric Company ,2019,Dec,94022,12,0.16%
Pacific Gas and Electric Company ,2019,Dec,94024,17,0.21%
Pacific Gas and Electric Company ,2019,Dec,94025,43,0.26%
Pacific Gas and Electric Company ,2019,Dec,94030,17,0.20%
Pacific Gas and Electric Company ,2019,Dec,94040,47,0.31%
Pacific Gas and Electric Company ,2019,Dec,94041,27,0.40%
Pacific Gas and Electric Company ,2019,Dec,94043,32,0.25%
Pacific Gas and Electric Company ,2019,Dec,94044,69,0.48%
Pacific Gas and Electric Company ,2019,Dec,94060,2,0.37%
Pacific Gas and Electric Company ,2019,Dec,94061,59,0.43%
Pacific Gas and Electric Company ,2019,Dec,94062,21,0.20%
Pacific Gas and Electric Company ,2019,Dec,94063,46,0.44%
Pacific Gas and Electric Company ,2019,Dec,94065,8,0.15%
Pacific Gas and Electric Company ,2019,Dec,94066,83,0.55%
Pacific Gas and Electric Company ,2019,Dec,94070,27,0.21%
Pacific Gas and Electric Company ,2019,Dec,94080,85,0.39%
Pacific Gas and Electric Company ,2019,Dec,94085,47,0.49%
Pacific Gas and Electric Company ,2019,Dec,94086,73,0.36%
Pacific Gas and Electric Company ,2019,Dec,94087,41,0.20%
Pacific Gas and Electric Company ,2019,Dec,94089,37,0.65%
Pacific Gas and Electric Company ,2019,Dec,94102,87,0.63%
Pacific Gas and Electric Company ,2019,Dec,94103,105,0.67%
Pacific Gas and Electric Company ,2019,Dec,94105,81,0.95%
Pacific Gas and Electric Company ,2019,Dec,94107,101,0.62%
Pacific Gas and Electric Company ,2019,Dec,94108,9,0.14%
Pacific Gas and Electric Company ,2019,Dec,94109,130,0.42%
Pacific Gas and Electric Company ,2019,Dec,94110,164,0.57%
Pacific Gas and Electric Company ,2019,Dec,94112,79,0.38%
Pacific Gas and Electric Company ,2019,Dec,94114,76,0.42%
Pacific Gas and Electric Company ,2019,Dec,94115,51,0.29%
Pacific Gas and Electric Company ,2019,Dec,94116,20,0.13%
Pacific Gas and Electric Company ,2019,Dec,94117,61,0.30%
Pacific Gas and Electric Company ,2019,Dec,94118,36,0.19%
Pacific Gas and Electric Company ,2019,Dec,94121,18,0.09%
Pacific Gas and Electric Company ,2019,Dec,94122,36,0.16%
Pacific Gas and Electric Company ,2019,Dec,94123,65,0.41%
Pacific Gas and Electric Company ,2019,Dec,94124,124,1.17%
Pacific Gas and Electric Company ,2019,Dec,94127,16,0.21%
Pacific Gas and Electric Company ,2019,Dec,94131,16,0.12%
Pacific Gas and Electric Company ,2019,Dec,94132,38,0.39%
Pacific Gas and Electric Company ,2019,Dec,94133,61,0.47%
Pacific Gas and Electric Company ,2019,Dec,94134,38,0.36%
Pacific Gas and Electric Company ,2019,Dec,94158,20,0.41%
Pacific Gas and Electric Company ,2019,Dec,94303,39,0.54%
Pacific Gas and Electric Company ,2019,Dec,94401,65,0.53%
Pacific Gas and Electric Company ,2019,Dec,94402,38,0.38%
Pacific Gas and Electric Company ,2019,Dec,94403,58,0.34%
Pacific Gas and Electric Company ,2019,Dec,94404,20,0.13%
Pacific Gas and Electric Company ,2019,Dec,94503,39,0.67%
Pacific Gas and Electric Company ,2019,Dec,94505,39,0.70%
Pacific Gas and Electric Company ,2019,Dec,94506,34,0.40%
Pacific Gas and Electric Company ,2019,Dec,94507,16,0.29%
Pacific Gas and Electric Company ,2019,Dec,94509,440,1.91%
Pacific Gas and Electric Company ,2019,Dec,94510,49,0.44%
Pacific Gas and Electric Company ,2019,Dec,94511,4,0.38%
Pacific Gas and Electric Company ,2019,Dec,94513,227,1.04%
Pacific Gas and Electric Company ,2019,Dec,94514,2,0.22%
Pacific Gas and Electric Company ,2019,Dec,94517,13,0.29%
Pacific Gas and Electric Company ,2019,Dec,94518,62,0.62%
Pacific Gas and Electric Company ,2019,Dec,94519,28,0.41%
Pacific Gas and Electric Company ,2019,Dec,94520,128,0.97%
Pacific Gas and Electric Company ,2019,Dec,94521,38,0.24%
Pacific Gas and Electric Company ,2019,Dec,94523,76,0.53%
Pacific Gas and Electric Company ,2019,Dec,94525,10,0.63%
Pacific Gas and Electric Company ,2019,Dec,94526,39,0.32%
Pacific Gas and Electric Company ,2019,Dec,94528,2,0.51%
Pacific Gas and Electric Company ,2019,Dec,94530,28,0.25%
Pacific Gas and Electric Company ,2019,Dec,94531,142,1.07%
Pacific Gas and Electric Company ,2019,Dec,94533,328,1.33%
Pacific Gas and Electric Company ,2019,Dec,94534,116,0.85%
Pacific Gas and Electric Company ,2019,Dec,94536,108,0.43%
Pacific Gas and Electric Company ,2019,Dec,94538,149,0.67%
Pacific Gas and Electric Company ,2019,Dec,94539,32,0.19%
Pacific Gas and Electric Company ,2019,Dec,94541,160,0.72%
Pacific Gas and Electric Company ,2019,Dec,94542,30,0.59%
Pacific Gas and Electric Company ,2019,Dec,94544,150,0.65%
Pacific Gas and Electric Company ,2019,Dec,94545,36,0.39%
Pacific Gas and Electric Company ,2019,Dec,94546,81,0.48%
Pacific Gas and Electric Company ,2019,Dec,94547,72,0.81%
Pacific Gas and Electric Company ,2019,Dec,94548,3,1.16%
Pacific Gas and Electric Company ,2019,Dec,94549,29,0.27%
Pacific Gas and Electric Company ,2019,Dec,94550,47,0.26%
Pacific Gas and Electric Company ,2019,Dec,94551,54,0.38%
Pacific Gas and Electric Company ,2019,Dec,94552,6,0.12%
Pacific Gas and Electric Company ,2019,Dec,94553,125,0.66%
Pacific Gas and Electric Company ,2019,Dec,94555,37,0.31%
Pacific Gas and Electric Company ,2019,Dec,94556,11,0.18%
Pacific Gas and Electric Company ,2019,Dec,94558,112,0.45%
Pacific Gas and Electric Company ,2019,Dec,94559,59,0.54%
Pacific Gas and Electric Company ,2019,Dec,94560,43,0.28%
Pacific Gas and Electric Company ,2019,Dec,94561,159,1.16%
Pacific Gas and Electric Company ,2019,Dec,94563,17,0.24%
Pacific Gas and Electric Company ,2019,Dec,94564,41,0.59%
Pacific Gas and Electric Company ,2019,Dec,94565,345,1.16%
Pacific Gas and Electric Company ,2019,Dec,94566,95,0.59%
Pacific Gas and Electric Company ,2019,Dec,94568,85,0.36%
Pacific Gas and Electric Company ,2019,Dec,94571,23,0.44%
Pacific Gas and Electric Company ,2019,Dec,94572,16,0.51%
Pacific Gas and Electric Company ,2019,Dec,94577,129,0.76%
Pacific Gas and Electric Company ,2019,Dec,94578,128,0.87%
Pacific Gas and Electric Company ,2019,Dec,94579,30,0.46%
Pacific Gas and Electric Company ,2019,Dec,94580,65,0.70%
Pacific Gas and Electric Company ,2019,Dec,94582,57,0.38%
Pacific Gas and Electric Company ,2019,Dec,94583,39,0.27%
Pacific Gas and Electric Company ,2019,Dec,94585,72,0.73%
Pacific Gas and Electric Company ,2019,Dec,94587,40,0.19%
Pacific Gas and Electric Company ,2019,Dec,94588,97,0.79%
Pacific Gas and Electric Company ,2019,Dec,94589,222,2.35%
Pacific Gas and Electric Company ,2019,Dec,94590,395,2.64%
Pacific Gas and Electric Company ,2019,Dec,94591,243,1.22%
Pacific Gas and Electric Company ,2019,Dec,94595,24,0.23%
Pacific Gas and Electric Company ,2019,Dec,94596,60,0.60%
Pacific Gas and Electric Company ,2019,Dec,94597,81,0.74%
Pacific Gas and Electric Company ,2019,Dec,94598,24,0.23%
Pacific Gas and Electric Company ,2019,Dec,94599,20,1.83%
Pacific Gas and Electric Company ,2019,Dec,94601,198,1.25%
Pacific Gas and Electric Company ,2019,Dec,94602,64,0.52%
Pacific Gas and Electric Company ,2019,Dec,94603,151,1.47%
Pacific Gas and Electric Company ,2019,Dec,94605,141,0.85%
Pacific Gas and Electric Company ,2019,Dec,94606,169,1.06%
Pacific Gas and Electric Company ,2019,Dec,94607,77,0.67%
Pacific Gas and Electric Company ,2019,Dec,94608,70,0.46%
Pacific Gas and Electric Company ,2019,Dec,94609,47,0.46%
Pacific Gas and Electric Company ,2019,Dec,94610,97,0.62%
Pacific Gas and Electric Company ,2019,Dec,94611,71,0.40%
Pacific Gas and Electric Company ,2019,Dec,94612,37,0.46%
Pacific Gas and Electric Company ,2019,Dec,94618,17,0.22%
Pacific Gas and Electric Company ,2019,Dec,94619,63,0.65%
Pacific Gas and Electric Company ,2019,Dec,94621,142,1.46%
Pacific Gas and Electric Company ,2019,Dec,94702,39,0.51%
Pacific Gas and Electric Company ,2019,Dec,94703,35,0.38%
Pacific Gas and Electric Company ,2019,Dec,94704,65,0.74%
Pacific Gas and Electric Company ,2019,Dec,94705,27,0.45%
Pacific Gas and Electric Company ,2019,Dec,94706,14,0.19%
Pacific Gas and Electric Company ,2019,Dec,94707,6,0.12%
Pacific Gas and Electric Company ,2019,Dec,94708,8,0.17%
Pacific Gas and Electric Company ,2019,Dec,94709,7,0.13%
Pacific Gas and Electric Company ,2019,Dec,94710,23,0.65%
Pacific Gas and Electric Company ,2019,Dec,94801,104,1.03%
Pacific Gas and Electric Company ,2019,Dec,94803,93,0.96%
Pacific Gas and Electric Company ,2019,Dec,94804,99,0.65%
Pacific Gas and Electric Company ,2019,Dec,94805,43,0.82%
Pacific Gas and Electric Company ,2019,Dec,94806,216,1.06%
Pacific Gas and Electric Company ,2019,Dec,94901,127,0.81%
Pacific Gas and Electric Company ,2019,Dec,94903,77,0.64%
Pacific Gas and Electric Company ,2019,Dec,94904,9,0.22%
Pacific Gas and Electric Company ,2019,Dec,94920,10,0.17%
Pacific Gas and Electric Company ,2019,Dec,94925,8,0.19%
Pacific Gas and Electric Company ,2019,Dec,94928,3,0.02%
Pacific Gas and Electric Company ,2019,Dec,94930,5,0.13%
Pacific Gas and Electric Company ,2019,Dec,94931,15,0.41%
Pacific Gas and Electric Company ,2019,Dec,94933,4,1.06%
Pacific Gas and Electric Company ,2019,Dec,94939,16,0.34%
Pacific Gas and Electric Company ,2019,Dec,94941,19,0.15%
Pacific Gas and Electric Company ,2019,Dec,94945,29,0.42%
Pacific Gas and Electric Company ,2019,Dec,94947,33,0.35%
Pacific Gas and Electric Company ,2019,Dec,94949,47,0.71%
Pacific Gas and Electric Company ,2019,Dec,94951,4,0.24%
Pacific Gas and Electric Company ,2019,Dec,94956,2,0.32%
Pacific Gas and Electric Company ,2019,Dec,94960,29,0.47%
Pacific Gas and Electric Company ,2019,Dec,94965,20,0.33%
Pacific Gas and Electric Company ,2019,Dec,94973,8,1.35%
Pacific Gas and Electric Company ,2019,Dec,95002,1,0.23%
Pacific Gas and Electric Company ,2019,Dec,95003,22,0.20%
Pacific Gas and Electric Company ,2019,Dec,95004,8,0.62%
Pacific Gas and Electric Company ,2019,Dec,95005,11,0.47%
Pacific Gas and Electric Company ,2019,Dec,95006,10,0.26%
Pacific Gas and Electric Company ,2019,Dec,95008,104,0.53%
Pacific Gas and Electric Company ,2019,Dec,95010,18,0.37%
Pacific Gas and Electric Company ,2019,Dec,95012,24,0.91%
Pacific Gas and Electric Company ,2019,Dec,95014,20,0.09%
Pacific Gas and Electric Company ,2019,Dec,95018,3,0.10%
Pacific Gas and Electric Company ,2019,Dec,95019,4,0.24%
Pacific Gas and Electric Company ,2019,Dec,95020,172,0.88%
Pacific Gas and Electric Company ,2019,Dec,95023,99,0.58%
Pacific Gas and Electric Company ,2019,Dec,95030,15,0.28%
Pacific Gas and Electric Company ,2019,Dec,95032,39,0.37%
Pacific Gas and Electric Company ,2019,Dec,95033,6,0.19%
Pacific Gas and Electric Company ,2019,Dec,95035,96,0.39%
Pacific Gas and Electric Company ,2019,Dec,95037,42,0.25%
Pacific Gas and Electric Company ,2019,Dec,95039,8,2.84%
Pacific Gas and Electric Company ,2019,Dec,95043,2,0.64%
Pacific Gas and Electric Company ,2019,Dec,95045,3,0.19%
Pacific Gas and Electric Company ,2019,Dec,95046,8,0.46%
Pacific Gas and Electric Company ,2019,Dec,95060,39,0.23%
Pacific Gas and Electric Company ,2019,Dec,95062,69,0.49%
Pacific Gas and Electric Company ,2019,Dec,95065,18,0.57%
Pacific Gas and Electric Company ,2019,Dec,95066,8,0.14%
Pacific Gas and Electric Company ,2019,Dec,95070,28,0.25%
Pacific Gas and Electric Company ,2019,Dec,95073,6,0.16%
Pacific Gas and Electric Company ,2019,Dec,95075,2,1.00%
Pacific Gas and Electric Company ,2019,Dec,95076,89,0.39%
Pacific Gas and Electric Company ,2019,Dec,95110,62,0.91%
Pacific Gas and Electric Company ,2019,Dec,95111,69,0.48%
Pacific Gas and Electric Company ,2019,Dec,95112,135,0.65%
Pacific Gas and Electric Company ,2019,Dec,95113,24,1.41%
Pacific Gas and Electric Company ,2019,Dec,95116,81,0.63%
Pacific Gas and Electric Company ,2019,Dec,95117,82,0.70%
Pacific Gas and Electric Company ,2019,Dec,95118,66,0.56%
Pacific Gas and Electric Company ,2019,Dec,95119,18,0.55%
Pacific Gas and Electric Company ,2019,Dec,95120,16,0.12%
Pacific Gas and Electric Company ,2019,Dec,95121,27,0.28%
Pacific Gas and Electric Company ,2019,Dec,95122,91,0.73%
Pacific Gas and Electric Company ,2019,Dec,95123,128,0.55%
Pacific Gas and Electric Company ,2019,Dec,95124,63,0.36%
Pacific Gas and Electric Company ,2019,Dec,95125,142,0.70%
Pacific Gas and Electric Company ,2019,Dec,95126,124,0.76%
Pacific Gas and Electric Company ,2019,Dec,95127,44,0.28%
Pacific Gas and Electric Company ,2019,Dec,95128,129,0.93%
Pacific Gas and Electric Company ,2019,Dec,95129,57,0.39%
Pacific Gas and Electric Company ,2019,Dec,95130,23,0.46%
Pacific Gas and Electric Company ,2019,Dec,95131,23,0.25%
Pacific Gas and Electric Company ,2019,Dec,95132,47,0.39%
Pacific Gas and Electric Company ,2019,Dec,95133,17,0.20%
Pacific Gas and Electric Company ,2019,Dec,95134,64,0.51%
Pacific Gas and Electric Company ,2019,Dec,95135,14,0.19%
Pacific Gas and Electric Company ,2019,Dec,95136,84,0.55%
Pacific Gas and Electric Company ,2019,Dec,95138,19,0.32%
Pacific Gas and Electric Company ,2019,Dec,95139,11,0.49%
Pacific Gas and Electric Company ,2019,Dec,95148,31,0.26%
Pacific Gas and Electric Company ,2019,Dec,95202,81,2.50%
